ID, PERSON_ID, CHECKIN, CHECKOUT, BUILDING
0000010975, 0000000466, '2017-04-04 19:10:44', '2017-04-04 20:59:43', '9247'
0000010976, 0000000466, '2017-04-04 21:22:31', '2017-04-04 22:34:16', '115954'
0000010977, 0000000466, '2017-04-05 07:47:52', '2017-04-05 08:48:53', '9401'
0000010978, 0000000466, '2017-04-05 10:48:47', '2017-04-05 12:49:00', '115954'
0000010979, 0000000466, '2017-04-05 14:23:12', '2017-04-05 15:28:46', '9251'
0000010980, 0000000466, '2017-04-05 16:17:59', '2017-04-05 17:55:22', '9251'
0000010981, 0000000466, '2017-04-05 18:11:21', '2017-04-05 20:26:24', '9401'
0000010982, 0000000466, '2017-04-05 21:38:38', '2017-04-05 22:55:18', '9250'
0000010983, 0000000466, '2017-04-06 08:23:49', '2017-04-06 10:27:40', '9251'
0000010984, 0000000466, '2017-04-06 11:09:59', '2017-04-06 12:34:18', '115954'
0000010985, 0000000466, '2017-04-06 13:19:06', '2017-04-06 15:51:11', '9251'
0000010986, 0000000466, '2017-04-06 17:26:39', '2017-04-06 19:42:03', '9251'
0000010987, 0000000466, '2017-04-06 21:22:36', '2017-04-06 22:58:40', '9251'
0000010988, 0000000466, '2017-04-07 13:13:23', '2017-04-07 16:33:22', '9124'
0000010989, 0000000466, '2017-04-08 15:28:28', '2017-04-08 17:58:24', '9124'
0000010990, 0000000467, '2017-04-03 08:19:16', '2017-04-03 10:21:10', '115954'
0000010991, 0000000467, '2017-04-03 12:41:00', '2017-04-03 14:58:55', '9252'
0000010992, 0000000467, '2017-04-03 15:17:18', '2017-04-03 16:26:03', '9252'
0000010993, 0000000467, '2017-04-03 17:36:45', '2017-04-03 18:53:22', '9252'
0000010994, 0000000467, '2017-04-03 19:06:38', '2017-04-03 20:41:50', '9247'
0000010995, 0000000467, '2017-04-04 07:07:46', '2017-04-04 08:55:26', '9224'
0000010996, 0000000467, '2017-04-04 09:32:15', '2017-04-04 10:59:31', '9252'
0000010997, 0000000467, '2017-04-04 11:32:28', '2017-04-04 13:52:50', '9252'
0000010998, 0000000467, '2017-04-04 14:39:42', '2017-04-04 15:53:10', '115954'
0000010999, 0000000467, '2017-04-04 17:43:54', '2017-04-04 19:55:59', '9247'
0000011000, 0000000467, '2017-04-04 21:33:54', '2017-04-04 23:45:10', '9247'
0000011001, 0000000467, '2017-04-05 07:38:04', '2017-04-05 09:58:15', '115954'
0000011002, 0000000467, '2017-04-05 11:47:37', '2017-04-05 13:59:29', '9252'
0000011003, 0000000467, '2017-04-05 14:15:05', '2017-04-05 16:21:00', '9252'
0000011004, 0000000467, '2017-04-05 18:34:45', '2017-04-05 20:40:01', '9250'
0000011005, 0000000467, '2017-04-05 22:22:29', '2017-04-05 23:27:34', '115954'
0000011006, 0000000467, '2017-04-06 07:16:58', '2017-04-06 08:26:03', '9252'
0000011007, 0000000467, '2017-04-06 09:32:21', '2017-04-06 11:45:33', '9252'
0000011008, 0000000467, '2017-04-06 13:26:36', '2017-04-06 14:57:07', '9224'
0000011009, 0000000467, '2017-04-06 15:21:29', '2017-04-06 16:46:56', '9401'
0000011010, 0000000467, '2017-04-06 17:38:41', '2017-04-06 19:52:11', '9252'
0000011011, 0000000467, '2017-04-06 21:23:08', '2017-04-06 23:57:08', '115954'
0000011012, 0000000467, '2017-04-07 12:17:52', '2017-04-07 14:24:23', '9124'
0000011013, 0000000467, '2017-04-08 15:50:14', '2017-04-08 17:58:09', '9124'
0000011014, 0000000468, '2017-04-03 07:43:17', '2017-04-03 09:44:12', '115954'
0000011015, 0000000468, '2017-04-03 11:10:13', '2017-04-03 13:58:14', '115954'
0000011016, 0000000468, '2017-04-03 15:50:26', '2017-04-03 17:56:41', '9214'
0000011017, 0000000468, '2017-04-03 18:35:46', '2017-04-03 19:51:53', '115954'
0000011018, 0000000468, '2017-04-03 20:07:42', '2017-04-03 21:50:51', '9214'
0000011019, 0000000468, '2017-04-04 07:38:58', '2017-04-04 09:50:48', '9214'
0000011020, 0000000468, '2017-04-04 11:28:11', '2017-04-04 12:56:24', '9401'
0000011021, 0000000468, '2017-04-04 13:42:52', '2017-04-04 14:59:28', '9250'
0000011022, 0000000468, '2017-04-04 15:04:52', '2017-04-04 17:41:08', '9214'
0000011023, 0000000468, '2017-04-04 18:32:24', '2017-04-04 20:40:16', '9214'
0000011024, 0000000468, '2017-04-04 21:20:09', '2017-04-04 22:24:56', '9214'
0000011025, 0000000468, '2017-04-05 08:10:15', '2017-04-05 09:15:53', '9214'
0000011026, 0000000468, '2017-04-05 10:06:41', '2017-04-05 11:19:31', '115954'
0000011027, 0000000468, '2017-04-05 13:48:46', '2017-04-05 14:53:00', '9214'
0000011028, 0000000468, '2017-04-05 16:26:46', '2017-04-05 17:36:17', '9401'
0000011029, 0000000468, '2017-04-05 18:27:19', '2017-04-05 20:49:09', '9214'
0000011030, 0000000468, '2017-04-06 08:17:49', '2017-04-06 09:27:10', '9214'
0000011031, 0000000468, '2017-04-06 10:34:11', '2017-04-06 11:53:31', '115954'
0000011032, 0000000468, '2017-04-06 13:16:59', '2017-04-06 14:44:42', '9401'
0000011033, 0000000468, '2017-04-06 15:25:08', '2017-04-06 16:30:25', '115954'
0000011034, 0000000468, '2017-04-06 18:20:00', '2017-04-06 19:40:49', '9224'
0000011035, 0000000468, '2017-04-06 20:20:11', '2017-04-06 22:29:24', '9214'
0000011036, 0000000468, '2017-04-07 12:15:29', '2017-04-07 15:55:45', '9124'
0000011037, 0000000468, '2017-04-08 15:19:33', '2017-04-08 17:39:50', '9124'
0000011038, 0000000469, '2017-04-03 07:46:12', '2017-04-03 08:58:48', '9252'
0000011039, 0000000469, '2017-04-03 09:35:19', '2017-04-03 10:48:28', '9252'
0000011040, 0000000469, '2017-04-03 12:34:26', '2017-04-03 13:59:54', '9247'
0000011041, 0000000469, '2017-04-03 14:17:07', '2017-04-03 15:26:36', '9252'
0000011042, 0000000469, '2017-04-03 17:47:21', '2017-04-03 19:55:27', '9252'
0000011043, 0000000469, '2017-04-03 21:04:09', '2017-04-03 23:20:57', '115954'
0000011044, 0000000469, '2017-04-04 08:14:31', '2017-04-04 10:49:45', '9252'
0000011045, 0000000469, '2017-04-04 11:48:08', '2017-04-04 12:53:39', '9252'
0000011046, 0000000469, '2017-04-04 14:33:38', '2017-04-04 16:55:39', '9252'
0000011047, 0000000469, '2017-04-04 18:05:15', '2017-04-04 19:31:26', '115954'
0000011048, 0000000469, '2017-04-04 21:49:45', '2017-04-04 23:52:14', '9252'
0000011049, 0000000469, '2017-04-05 08:28:03', '2017-04-05 10:57:07', '115954'
0000011050, 0000000469, '2017-04-05 11:20:04', '2017-04-05 13:21:01', '9224'
0000011051, 0000000469, '2017-04-05 15:49:31', '2017-04-05 16:57:01', '9252'
0000011052, 0000000469, '2017-04-05 17:50:22', '2017-04-05 19:55:56', '9252'
0000011053, 0000000469, '2017-04-05 21:28:02', '2017-04-05 23:38:43', '9252'
0000011054, 0000000469, '2017-04-06 07:30:20', '2017-04-06 09:33:43', '9252'
0000011055, 0000000469, '2017-04-06 11:46:34', '2017-04-06 12:47:35', '115954'
0000011056, 0000000469, '2017-04-06 14:22:36', '2017-04-06 16:54:09', '9252'
0000011057, 0000000469, '2017-04-06 18:07:34', '2017-04-06 20:51:38', '115954'
0000011058, 0000000469, '2017-04-06 22:38:02', '2017-04-06 23:41:19', '115954'
0000011059, 0000000469, '2017-04-07 12:39:05', '2017-04-07 15:57:14', '9124'
0000011060, 0000000469, '2017-04-08 15:13:39', '2017-04-08 18:36:56', '9124'
0000011061, 0000000470, '2017-04-03 08:27:12', '2017-04-03 10:33:48', '115954'
0000011062, 0000000470, '2017-04-03 11:48:00', '2017-04-03 13:58:25', '9217'
0000011063, 0000000470, '2017-04-03 14:11:39', '2017-04-03 15:24:45', '9217'
0000011064, 0000000470, '2017-04-03 16:47:27', '2017-04-03 17:48:57', '9217'
0000011065, 0000000470, '2017-04-03 19:01:53', '2017-04-03 21:59:46', '9401'
0000011066, 0000000470, '2017-04-04 08:39:30', '2017-04-04 10:52:03', '9401'
0000011067, 0000000470, '2017-04-04 12:03:00', '2017-04-04 13:15:05', '9217'
0000011068, 0000000470, '2017-04-04 15:28:50', '2017-04-04 16:31:59', '9401'
0000011069, 0000000470, '2017-04-04 17:28:07', '2017-04-04 18:43:42', '9217'
0000011070, 0000000470, '2017-04-04 20:32:43', '2017-04-04 21:33:18', '115954'
0000011071, 0000000470, '2017-04-04 22:31:41', '2017-04-04 23:50:45', '9217'
0000011072, 0000000470, '2017-04-05 08:24:29', '2017-04-05 09:26:49', '9401'
0000011073, 0000000470, '2017-04-05 11:31:49', '2017-04-05 12:46:34', '9217'
0000011074, 0000000470, '2017-04-05 14:28:41', '2017-04-05 15:30:40', '115954'
0000011075, 0000000470, '2017-04-05 17:47:04', '2017-04-05 19:50:01', '9250'
0000011076, 0000000470, '2017-04-05 21:21:41', '2017-04-05 23:43:43', '9217'
0000011077, 0000000470, '2017-04-06 08:03:51', '2017-04-06 09:49:14', '9217'
0000011078, 0000000470, '2017-04-06 10:20:50', '2017-04-06 12:25:42', '9217'
0000011079, 0000000470, '2017-04-06 14:09:01', '2017-04-06 15:44:06', '9217'
0000011080, 0000000470, '2017-04-06 16:05:10', '2017-04-06 18:52:11', '9217'
0000011081, 0000000470, '2017-04-06 20:44:40', '2017-04-06 22:57:54', '115954'
0000011082, 0000000470, '2017-04-07 12:46:21', '2017-04-07 14:57:05', '9124'
0000011083, 0000000470, '2017-04-08 15:17:40', '2017-04-08 18:51:05', '9124'
0000011084, 0000000471, '2017-04-03 07:34:15', '2017-04-03 08:50:35', '115954'
0000011085, 0000000471, '2017-04-03 10:29:11', '2017-04-03 12:40:57', '9250'
0000011086, 0000000471, '2017-04-03 13:04:36', '2017-04-03 14:43:26', '115954'
0000011087, 0000000471, '2017-04-03 16:47:52', '2017-04-03 18:56:04', '115954'
0000011088, 0000000471, '2017-04-03 20:30:53', '2017-04-03 22:49:03', '115954'
0000011089, 0000000471, '2017-04-04 07:19:57', '2017-04-04 08:53:46', '115954'
0000011090, 0000000471, '2017-04-04 10:14:07', '2017-04-04 12:42:51', '9247'
0000011091, 0000000471, '2017-04-04 13:10:28', '2017-04-04 14:18:51', '9401'
0000011092, 0000000471, '2017-04-04 16:32:59', '2017-04-04 17:49:59', '115954'
0000011093, 0000000471, '2017-04-04 18:14:46', '2017-04-04 19:33:37', '9224'
0000011094, 0000000471, '2017-04-04 21:24:36', '2017-04-04 22:40:31', '115954'
0000011095, 0000000471, '2017-04-05 07:12:12', '2017-04-05 08:52:13', '9247'
0000011096, 0000000471, '2017-04-05 09:11:15', '2017-04-05 11:13:40', '9401'
0000011097, 0000000471, '2017-04-05 13:02:24', '2017-04-05 15:26:03', '9224'
0000011098, 0000000471, '2017-04-05 17:47:55', '2017-04-05 19:54:18', '9401'
0000011099, 0000000471, '2017-04-05 21:17:54', '2017-04-05 22:41:51', '115954'
0000011100, 0000000471, '2017-04-06 08:30:42', '2017-04-06 10:51:59', '115954'
0000011101, 0000000471, '2017-04-06 12:19:07', '2017-04-06 13:46:02', '9247'
0000011102, 0000000471, '2017-04-06 15:39:21', '2017-04-06 16:44:32', '115954'
0000011103, 0000000471, '2017-04-06 18:13:38', '2017-04-06 20:19:04', '9250'
0000011104, 0000000471, '2017-04-06 22:45:47', '2017-04-06 23:58:37', '115954'
0000011105, 0000000471, '2017-04-07 12:49:47', '2017-04-07 14:55:28', '9124'
0000011106, 0000000471, '2017-04-08 16:45:50', '2017-04-08 19:49:29', '9124'
0000011107, 0000000472, '2017-04-03 08:09:58', '2017-04-03 10:19:12', '115954'
0000011108, 0000000472, '2017-04-03 12:15:01', '2017-04-03 13:28:02', '115954'
0000011109, 0000000472, '2017-04-03 15:14:05', '2017-04-03 17:59:10', '115954'
0000011110, 0000000472, '2017-04-03 18:07:54', '2017-04-03 20:56:52', '115954'
0000011111, 0000000472, '2017-04-03 21:31:11', '2017-04-03 22:44:52', '115954'
0000011112, 0000000472, '2017-04-04 07:21:41', '2017-04-04 09:46:30', '115954'
0000011113, 0000000472, '2017-04-04 10:27:02', '2017-04-04 12:47:17', '9224'
0000011114, 0000000472, '2017-04-04 14:12:25', '2017-04-04 15:26:15', '115954'
0000011115, 0000000472, '2017-04-04 16:17:36', '2017-04-04 18:33:57', '115954'
0000011116, 0000000472, '2017-04-04 19:29:50', '2017-04-04 21:38:09', '9247'
0000011117, 0000000472, '2017-04-05 08:07:25', '2017-04-05 10:08:35', '9250'
0000011118, 0000000472, '2017-04-05 12:47:52', '2017-04-05 13:52:12', '115954'
0000011119, 0000000472, '2017-04-05 14:22:18', '2017-04-05 15:41:08', '115954'
0000011120, 0000000472, '2017-04-05 16:20:55', '2017-04-05 18:22:36', '9250'
0000011121, 0000000472, '2017-04-05 19:14:57', '2017-04-05 21:34:55', '115954'
0000011122, 0000000472, '2017-04-06 08:18:30', '2017-04-06 10:42:40', '9250'
0000011123, 0000000472, '2017-04-06 11:31:11', '2017-04-06 12:53:53', '9250'
0000011124, 0000000472, '2017-04-06 14:23:03', '2017-04-06 15:50:23', '9401'
0000011125, 0000000472, '2017-04-06 17:37:24', '2017-04-06 19:41:42', '115954'
0000011126, 0000000472, '2017-04-06 21:08:15', '2017-04-06 22:13:36', '115954'
0000011127, 0000000472, '2017-04-07 12:14:28', '2017-04-07 14:55:05', '9124'
0000011128, 0000000472, '2017-04-08 15:01:16', '2017-04-08 17:23:36', '9124'
0000011129, 0000000473, '2017-04-03 07:28:14', '2017-04-03 08:34:50', '9224'
0000011130, 0000000473, '2017-04-03 09:30:46', '2017-04-03 11:36:03', '9401'
0000011131, 0000000473, '2017-04-03 12:39:08', '2017-04-03 14:42:37', '9250'
0000011132, 0000000473, '2017-04-03 15:32:52', '2017-04-03 17:47:09', '9247'
0000011133, 0000000473, '2017-04-03 18:22:08', '2017-04-03 19:43:24', '9224'
0000011134, 0000000473, '2017-04-03 20:01:41', '2017-04-03 21:48:17', '115954'
0000011135, 0000000473, '2017-04-04 07:10:18', '2017-04-04 09:47:12', '9224'
0000011136, 0000000473, '2017-04-04 10:19:20', '2017-04-04 11:23:55', '115954'
0000011137, 0000000473, '2017-04-04 12:35:51', '2017-04-04 13:38:51', '9247'
0000011138, 0000000473, '2017-04-04 15:47:23', '2017-04-04 16:59:49', '9401'
0000011139, 0000000473, '2017-04-04 18:25:49', '2017-04-04 20:47:43', '115954'
0000011140, 0000000473, '2017-04-04 21:06:07', '2017-04-04 22:52:20', '115954'
0000011141, 0000000473, '2017-04-05 08:09:22', '2017-04-05 10:25:51', '115954'
0000011142, 0000000473, '2017-04-05 12:17:38', '2017-04-05 13:42:22', '115954'
0000011143, 0000000473, '2017-04-05 15:16:46', '2017-04-05 17:41:27', '9401'
0000011144, 0000000473, '2017-04-05 18:35:33', '2017-04-05 19:40:44', '9224'
0000011145, 0000000473, '2017-04-05 20:30:50', '2017-04-05 22:44:30', '115954'
0000011146, 0000000473, '2017-04-06 07:28:55', '2017-04-06 09:54:59', '115954'
0000011147, 0000000473, '2017-04-06 11:32:55', '2017-04-06 13:37:52', '115954'
0000011148, 0000000473, '2017-04-06 15:01:37', '2017-04-06 17:16:26', '9250'
0000011149, 0000000473, '2017-04-06 18:43:13', '2017-04-06 19:55:07', '9250'
0000011150, 0000000473, '2017-04-06 20:45:40', '2017-04-06 21:54:13', '9224'
0000011151, 0000000473, '2017-04-07 13:01:46', '2017-04-07 16:06:27', '9124'
0000011152, 0000000473, '2017-04-08 15:48:46', '2017-04-08 18:54:52', '9124'
0000011153, 0000000474, '2017-04-03 07:08:21', '2017-04-03 09:25:41', '9214'
0000011154, 0000000474, '2017-04-03 10:17:18', '2017-04-03 12:52:42', '9214'
0000011155, 0000000474, '2017-04-03 14:50:31', '2017-04-03 15:54:27', '9247'
0000011156, 0000000474, '2017-04-03 17:15:42', '2017-04-03 18:29:42', '9224'
0000011157, 0000000474, '2017-04-03 19:41:13', '2017-04-03 21:58:41', '9214'
0000011158, 0000000474, '2017-04-04 08:18:26', '2017-04-04 10:57:40', '115954'
0000011159, 0000000474, '2017-04-04 11:32:08', '2017-04-04 12:48:13', '9250'
0000011160, 0000000474, '2017-04-04 14:31:00', '2017-04-04 16:48:15', '9401'
0000011161, 0000000474, '2017-04-04 17:33:17', '2017-04-04 18:58:00', '9224'
0000011162, 0000000474, '2017-04-04 19:17:14', '2017-04-04 20:42:01', '9214'
0000011163, 0000000474, '2017-04-04 21:26:28', '2017-04-04 22:32:24', '115954'
0000011164, 0000000474, '2017-04-05 08:06:46', '2017-04-05 09:28:06', '9214'
0000011165, 0000000474, '2017-04-05 11:04:34', '2017-04-05 12:32:56', '9214'
0000011166, 0000000474, '2017-04-05 14:05:25', '2017-04-05 15:16:02', '9401'
0000011167, 0000000474, '2017-04-05 17:23:15', '2017-04-05 18:57:47', '9224'
0000011168, 0000000474, '2017-04-05 19:44:40', '2017-04-05 20:51:25', '9224'
0000011169, 0000000474, '2017-04-05 21:49:47', '2017-04-05 22:52:15', '9214'
0000011170, 0000000474, '2017-04-06 08:09:26', '2017-04-06 09:13:03', '115954'
0000011171, 0000000474, '2017-04-06 10:42:47', '2017-04-06 11:52:31', '9214'
0000011172, 0000000474, '2017-04-06 12:05:54', '2017-04-06 13:43:14', '115954'
0000011173, 0000000474, '2017-04-06 14:11:33', '2017-04-06 15:37:43', '9224'
0000011174, 0000000474, '2017-04-06 16:02:59', '2017-04-06 17:54:52', '115954'
0000011175, 0000000474, '2017-04-06 18:00:40', '2017-04-06 19:55:41', '115954'
0000011176, 0000000474, '2017-04-06 20:23:43', '2017-04-06 21:43:31', '115954'
0000011177, 0000000474, '2017-04-07 12:45:48', '2017-04-07 14:57:42', '9124'
0000011178, 0000000474, '2017-04-08 15:43:36', '2017-04-08 17:46:40', '9124'
0000011179, 0000000475, '2017-04-03 08:10:53', '2017-04-03 10:58:23', '9401'
0000011180, 0000000475, '2017-04-03 12:25:32', '2017-04-03 14:43:38', '115954'
0000011181, 0000000475, '2017-04-03 15:10:25', '2017-04-03 17:53:17', '115954'
0000011182, 0000000475, '2017-04-03 19:47:51', '2017-04-03 21:58:50', '115954'
0000011183, 0000000475, '2017-04-04 08:35:16', '2017-04-04 10:46:10', '115954'
0000011184, 0000000475, '2017-04-04 12:25:53', '2017-04-04 14:44:05', '115954'
0000011185, 0000000475, '2017-04-04 16:39:22', '2017-04-04 18:50:57', '115954'
0000011186, 0000000475, '2017-04-04 19:07:37', '2017-04-04 20:28:38', '115954'
0000011187, 0000000475, '2017-04-05 07:18:47', '2017-04-05 09:20:02', '9247'
0000011188, 0000000475, '2017-04-05 10:33:05', '2017-04-05 11:58:03', '115954'
0000011189, 0000000475, '2017-04-05 13:03:33', '2017-04-05 15:50:32', '115954'
0000011190, 0000000475, '2017-04-05 17:02:33', '2017-04-05 18:03:46', '115954'
0000011191, 0000000475, '2017-04-05 20:37:59', '2017-04-05 21:47:14', '115954'
0000011192, 0000000475, '2017-04-05 22:19:15', '2017-04-05 23:28:59', '9250'
0000011193, 0000000475, '2017-04-06 08:38:22', '2017-04-06 09:58:19', '9250'
0000011194, 0000000475, '2017-04-06 11:28:42', '2017-04-06 12:49:26', '115954'
0000011195, 0000000475, '2017-04-06 13:02:06', '2017-04-06 14:21:31', '9250'
0000011196, 0000000475, '2017-04-06 15:14:09', '2017-04-06 17:51:58', '115954'
0000011197, 0000000475, '2017-04-06 19:15:45', '2017-04-06 20:44:15', '115954'
0000011198, 0000000475, '2017-04-06 22:38:49', '2017-04-06 23:39:29', '9224'
0000011199, 0000000475, '2017-04-07 13:13:00', '2017-04-07 15:16:42', '9124'
0000011200, 0000000475, '2017-04-08 15:05:19', '2017-04-08 18:18:53', '9124'
0000011201, 0000000476, '2017-04-03 08:47:34', '2017-04-03 10:54:59', '9247'
0000011202, 0000000476, '2017-04-03 12:48:25', '2017-04-03 13:54:29', '115954'
0000011203, 0000000476, '2017-04-03 15:34:08', '2017-04-03 16:57:40', '9250'
0000011204, 0000000476, '2017-04-03 17:24:19', '2017-04-03 18:36:38', '9401'
0000011205, 0000000476, '2017-04-03 19:36:04', '2017-04-03 21:58:35', '115954'
0000011206, 0000000476, '2017-04-04 07:35:19', '2017-04-04 08:37:55', '9247'
0000011207, 0000000476, '2017-04-04 09:34:22', '2017-04-04 10:37:09', '115954'
0000011208, 0000000476, '2017-04-04 12:47:34', '2017-04-04 14:59:51', '9224'
0000011209, 0000000476, '2017-04-04 16:30:32', '2017-04-04 17:57:27', '115954'
0000011210, 0000000476, '2017-04-04 18:24:26', '2017-04-04 19:34:54', '115954'
0000011211, 0000000476, '2017-04-04 20:37:59', '2017-04-04 22:52:40', '115954'
0000011212, 0000000476, '2017-04-05 07:03:56', '2017-04-05 09:36:39', '9224'
0000011213, 0000000476, '2017-04-05 10:01:48', '2017-04-05 12:50:02', '115954'
0000011214, 0000000476, '2017-04-05 14:03:29', '2017-04-05 15:16:03', '9224'
0000011215, 0000000476, '2017-04-05 16:38:38', '2017-04-05 18:48:03', '115954'
0000011216, 0000000476, '2017-04-05 19:33:39', '2017-04-05 20:44:19', '9250'
0000011217, 0000000476, '2017-04-05 22:18:08', '2017-04-05 23:43:01', '115954'
0000011218, 0000000476, '2017-04-06 07:31:37', '2017-04-06 08:54:18', '115954'
0000011219, 0000000476, '2017-04-06 09:30:33', '2017-04-06 11:50:09', '115954'
0000011220, 0000000476, '2017-04-06 12:12:16', '2017-04-06 14:23:19', '9250'
0000011221, 0000000476, '2017-04-06 15:21:59', '2017-04-06 16:24:50', '115954'
0000011222, 0000000476, '2017-04-06 18:05:21', '2017-04-06 19:06:37', '9224'
0000011223, 0000000476, '2017-04-06 20:31:58', '2017-04-06 21:41:02', '115954'
0000011224, 0000000476, '2017-04-07 13:06:27', '2017-04-07 15:50:47', '9124'
0000011225, 0000000476, '2017-04-08 15:01:23', '2017-04-08 18:06:36', '9124'
0000011226, 0000000477, '2017-04-03 08:02:49', '2017-04-03 09:36:26', '9217'
0000011227, 0000000477, '2017-04-03 11:26:07', '2017-04-03 12:54:41', '9217'
0000011228, 0000000477, '2017-04-03 14:04:02', '2017-04-03 16:33:50', '9401'
0000011229, 0000000477, '2017-04-03 17:41:08', '2017-04-03 18:54:51', '9401'
0000011230, 0000000477, '2017-04-03 19:21:57', '2017-04-03 20:33:03', '9401'
0000011231, 0000000477, '2017-04-04 08:16:19', '2017-04-04 10:35:01', '9224'
0000011232, 0000000477, '2017-04-04 11:12:34', '2017-04-04 12:38:27', '9217'
0000011233, 0000000477, '2017-04-04 13:15:43', '2017-04-04 14:50:03', '9217'
0000011234, 0000000477, '2017-04-04 15:38:54', '2017-04-04 17:45:30', '9217'
0000011235, 0000000477, '2017-04-04 19:32:38', '2017-04-04 21:48:41', '9217'
0000011236, 0000000477, '2017-04-05 08:24:53', '2017-04-05 10:40:17', '9217'
0000011237, 0000000477, '2017-04-05 11:40:42', '2017-04-05 13:49:02', '9217'
0000011238, 0000000477, '2017-04-05 15:36:59', '2017-04-05 17:49:01', '9217'
0000011239, 0000000477, '2017-04-05 18:40:22', '2017-04-05 19:59:35', '115954'
0000011240, 0000000477, '2017-04-05 20:04:38', '2017-04-05 21:36:06', '9217'
0000011241, 0000000477, '2017-04-06 07:19:14', '2017-04-06 09:46:56', '115954'
0000011242, 0000000477, '2017-04-06 11:17:45', '2017-04-06 13:46:03', '9217'
0000011243, 0000000477, '2017-04-06 14:38:55', '2017-04-06 16:55:25', '9401'
0000011244, 0000000477, '2017-04-06 18:20:19', '2017-04-06 19:58:58', '9217'
0000011245, 0000000477, '2017-04-06 21:49:37', '2017-04-06 22:51:22', '9247'
0000011246, 0000000477, '2017-04-07 12:45:57', '2017-04-07 15:51:12', '9124'
0000011247, 0000000477, '2017-04-08 15:28:23', '2017-04-08 17:34:31', '9124'
0000011248, 0000000478, '2017-04-03 07:08:13', '2017-04-03 08:15:15', '115954'
0000011249, 0000000478, '2017-04-03 10:45:46', '2017-04-03 11:48:38', '9247'
0000011250, 0000000478, '2017-04-03 12:05:27', '2017-04-03 14:18:00', '115954'
0000011251, 0000000478, '2017-04-03 16:28:13', '2017-04-03 17:54:26', '115954'
0000011252, 0000000478, '2017-04-03 18:31:58', '2017-04-03 20:50:39', '9224'
0000011253, 0000000478, '2017-04-03 21:07:32', '2017-04-03 22:42:59', '115954'
0000011254, 0000000478, '2017-04-04 07:35:08', '2017-04-04 08:59:08', '9247'
0000011255, 0000000478, '2017-04-04 10:41:24', '2017-04-04 11:56:53', '115954'
0000011256, 0000000478, '2017-04-04 13:39:45', '2017-04-04 14:59:14', '115954'
0000011257, 0000000478, '2017-04-04 15:39:56', '2017-04-04 17:54:45', '9250'
0000011258, 0000000478, '2017-04-04 18:01:41', '2017-04-04 19:47:05', '9250'
0000011259, 0000000478, '2017-04-04 20:10:39', '2017-04-04 22:32:00', '9250'
0000011260, 0000000478, '2017-04-05 08:17:23', '2017-04-05 10:52:09', '9224'
0000011261, 0000000478, '2017-04-05 11:06:54', '2017-04-05 12:51:32', '115954'
0000011262, 0000000478, '2017-04-05 14:47:02', '2017-04-05 16:58:47', '115954'
0000011263, 0000000478, '2017-04-05 18:27:05', '2017-04-05 19:28:14', '115954'
0000011264, 0000000478, '2017-04-05 21:12:47', '2017-04-05 22:53:38', '9401'
0000011265, 0000000478, '2017-04-06 07:17:56', '2017-04-06 09:46:21', '9247'
0000011266, 0000000478, '2017-04-06 11:28:09', '2017-04-06 13:46:54', '115954'
0000011267, 0000000478, '2017-04-06 15:31:31', '2017-04-06 17:40:39', '9224'
0000011268, 0000000478, '2017-04-06 18:13:15', '2017-04-06 20:16:25', '115954'
0000011269, 0000000478, '2017-04-07 12:33:27', '2017-04-07 15:54:44', '9124'
0000011270, 0000000478, '2017-04-08 16:32:09', '2017-04-08 18:33:24', '9124'
0000011271, 0000000479, '2017-04-03 08:42:20', '2017-04-03 10:50:50', '9251'
0000011272, 0000000479, '2017-04-03 12:10:34', '2017-04-03 14:21:41', '115954'
0000011273, 0000000479, '2017-04-03 15:24:05', '2017-04-03 16:40:06', '9251'
0000011274, 0000000479, '2017-04-03 18:21:22', '2017-04-03 19:53:45', '9247'
0000011275, 0000000479, '2017-04-03 21:12:41', '2017-04-03 23:41:27', '9251'
0000011276, 0000000479, '2017-04-04 08:13:34', '2017-04-04 10:40:09', '9251'
0000011277, 0000000479, '2017-04-04 11:37:30', '2017-04-04 13:41:51', '9247'
0000011278, 0000000479, '2017-04-04 15:34:42', '2017-04-04 16:49:34', '115954'
0000011279, 0000000479, '2017-04-04 18:38:22', '2017-04-04 20:59:38', '9251'
0000011280, 0000000479, '2017-04-04 22:24:51', '2017-04-04 23:49:59', '9247'
0000011281, 0000000479, '2017-04-05 08:01:23', '2017-04-05 09:04:24', '9247'
0000011282, 0000000479, '2017-04-05 10:13:58', '2017-04-05 11:49:16', '9224'
0000011283, 0000000479, '2017-04-05 13:36:45', '2017-04-05 14:43:11', '9251'
0000011284, 0000000479, '2017-04-05 15:04:38', '2017-04-05 16:50:56', '115954'
0000011285, 0000000479, '2017-04-05 18:46:45', '2017-04-05 20:52:57', '115954'
0000011286, 0000000479, '2017-04-05 21:38:48', '2017-04-05 23:47:40', '9251'
0000011287, 0000000479, '2017-04-06 08:47:33', '2017-04-06 10:54:47', '9251'
0000011288, 0000000479, '2017-04-06 12:27:07', '2017-04-06 14:41:02', '9250'
0000011289, 0000000479, '2017-04-06 15:48:40', '2017-04-06 17:54:12', '115954'
0000011290, 0000000479, '2017-04-06 18:28:36', '2017-04-06 19:54:05', '115954'
0000011291, 0000000479, '2017-04-06 21:27:25', '2017-04-06 22:31:16', '9251'
